,TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude,Scientific_Name,Common_Name
28145,13506,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,245 Market St,8.0,Sidewalk: Curb side : Cutout,DPW,,30,4X4,37.79276489,-122.3967198,Platanus x hispanica ,Sycamore: London Plane
28151,8144,DPW Maintained,Pittosporum undulatum :: Victorian Box,990 Fulton St,1.0,Sidewalk: Curb side : Cutout,DPW,,40,3X3,37.777596,-122.4329074,Pittosporum undulatum ,Victorian Box
28156,131657,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,47 Sutter St,2.0,Sidewalk: Curb side : Cutout,Private,,16,Width 3ft,37.78984441,-122.4031761,Metrosideros excelsa ,New Zealand Xmas Tree
28158,192532,DPW Maintained,Lophostemon confertus :: Brisbane Box,820 Mission St,4.0,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.78379611,-122.4052798,Lophostemon confertus ,Brisbane Box
28161,13912,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1072 Market St,1.0,Sidewalk: Curb side : Cutout,DPW,5/17/91 0:00,12,4x4,37.78138378,-122.4115665,Platanus x hispanica ,Sycamore: London Plane
28163,202329,DPW Maintained,Lophostemon confertus :: Brisbane Box,301 Mission St,2.0,Sidewalk: Curb side : Cutout,Private,4/24/19 0:00,3,Width 5ft,37.7906607,-122.3962908,Lophostemon confertus ,Brisbane Box
28165,229129,DPW Maintained,Lophostemon confertus :: Brisbane Box,899 South Van Ness Ave,3.0,Sidewalk: Curb side : Cutout,Private,,18,Width 3ft,37.75895715,-122.4167824,Lophostemon confertus ,Brisbane Box
28166,103294,DPW Maintained,Lophostemon confertus :: Brisbane Box,50 Francisco St,8.0,Sidewalk: Curb side : Cutout,Private,,4,3x3,37.80564995,-122.4063114,Lophostemon confertus ,Brisbane Box
28173,11042,DPW Maintained,Lophostemon confertus :: Brisbane Box,1540 Hyde St,1.0,Sidewalk: Curb side : Cutout,Private,10/5/19 12:37,3,3X3,37.79510154,-122.4181438,Lophostemon confertus ,Brisbane Box
28176,193969,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,599 Keith St,5.0,Sidewalk: Curb side : Cutout,Private,,11,Width 3ft,37.73714882,-122.3817053,Metrosideros excelsa ,New Zealand Xmas Tree
28178,14106,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1540 Market St,3.0,Sidewalk: Curb side : Cutout,DPW,,18,4x4,37.77476583,-122.4199721,Platanus x hispanica ,Sycamore: London Plane
28185,7765,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,455 Franklin St,7.0,Sidewalk: Curb side : Cutout,DPW,,6,3X3,37.77828758,-122.421666,Platanus x hispanica ,Sycamore: London Plane
28190,131493,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,100 Golden Gate Ave,5.0,Sidewalk: Curb side : Cutout,Private,,6,Width 4ft,37.78207973,-122.4127165,Metrosideros excelsa ,New Zealand Xmas Tree
28193,60070,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2215 Lincoln Way,1.0,Sidewalk: Curb side : Cutout,Private,3/16/82 0:00,12,,37.76515148,-122.4819314,Metrosideros excelsa ,New Zealand Xmas Tree
28194,192553,DPW Maintained,Lophostemon confertus :: Brisbane Box,668 Natoma St,6.0,Sidewalk: Curb side : Cutout,Private,,1,Width 2ft,37.77715284,-122.4116095,Lophostemon confertus ,Brisbane Box
28200,50016,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,593 Pennsylvania Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/28/03 0:00,7,,37.75900114,-122.393142,Metrosideros excelsa ,New Zealand Xmas Tree
28204,99548,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,200X Henry St,2.0,Sidewalk: Curb side : Cutout,SFUSD,,24,3x3,37.76657997,-122.4356058,Platanus x hispanica ,Sycamore: London Plane
28218,231256,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,93 Cumberland St,4.0,Sidewalk: Curb side : Cutout,Private,,13,Width 5ft,37.75899903,-122.425334,Metrosideros excelsa ,New Zealand Xmas Tree
28220,173363,DPW Maintained,Pittosporum undulatum :: Victorian Box,900 07th St,7.0,Sidewalk: Curb side : Cutout,Private,3/30/18 0:00,0,Width 3ft,37.76968914,-122.3991467,Pittosporum undulatum ,Victorian Box
28229,2896,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1631 California St,1.0,Sidewalk: Curb side : Cutout,Private,,35,3X3,37.79021046,-122.4211321,Platanus x hispanica ,Sycamore: London Plane
28233,209981,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,460 Dewey Blvd,1.0,Sidewalk: Curb side : Yard,Private,,23,Width 3ft,37.7463792,-122.4604863,Metrosideros excelsa ,New Zealand Xmas Tree
28237,134900,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,301 Union St,1.0,Sidewalk: Curb side : Pot,Private,,7,Width 3ft,37.80093782,-122.404655,Platanus x hispanica ,Sycamore: London Plane
28242,23076,DPW Maintained,Lophostemon confertus :: Brisbane Box,1298 Valencia St,1.0,Sidewalk: Curb side : Cutout,DPW,9/14/96 0:00,13,5x5,37.75230955,-122.4209773,Lophostemon confertus ,Brisbane Box
28249,209971,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,584 Dewey Blvd,1.0,Sidewalk: Curb side : Cutout,Private,,14,Width 4ft,37.74412728,-122.4633515,Metrosideros excelsa ,New Zealand Xmas Tree
28250,62196,DPW Maintained,Pittosporum undulatum :: Victorian Box,100 Santa Ynez Ave,1.0,Sidewalk: Curb side : Cutout,Private,9/20/85 0:00,8,,37.72486287,-122.4405282,Pittosporum undulatum ,Victorian Box
28256,22024,DPW Maintained,Lophostemon confertus :: Brisbane Box,2799 03rd St,13.0,Sidewalk: Curb side : Cutout,DPW,2/9/95 0:00,6,3X3,37.75411643,-122.3877791,Lophostemon confertus ,Brisbane Box
28258,100806,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2401 Jackson St,2.0,Sidewalk: Curb side : Cutout,Private,,8,3x3,37.79236535,-122.4348775,Platanus x hispanica ,Sycamore: London Plane
28266,184608,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1779 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,2,Width 0ft,37.75328013,-122.5076517,Metrosideros excelsa ,New Zealand Xmas Tree
28276,209898,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,70 Lomita Ave,2.0,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.75844879,-122.4727632,Metrosideros excelsa ,New Zealand Xmas Tree
28286,132904,DPW Maintained,Pittosporum undulatum :: Victorian Box,2652 Pierce St,1.0,Sidewalk: Curb side : Cutout,Private,,5,Width 4ft,37.79455942,-122.4382779,Pittosporum undulatum ,Victorian Box
28296,234275,DPW Maintained,Pittosporum undulatum :: Victorian Box,2150 Folsom St,3.0,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.76284145,-122.4151755,Pittosporum undulatum ,Victorian Box
28305,134300,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2400 Octavia St,4.0,Sidewalk: Curb side : Cutout,Private,,11,Width 4ft,37.79451771,-122.4281449,Platanus x hispanica ,Sycamore: London Plane
28306,140756,DPW Maintained,Pittosporum undulatum :: Victorian Box,15 Beideman St,4.0,Sidewalk: Curb side : Cutout,Private,,14,Width 0ft,37.78176801,-122.4383378,Pittosporum undulatum ,Victorian Box
28312,58695,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1226 21st Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/22/79 0:00,11,,37.76481004,-122.479276,Metrosideros excelsa ,New Zealand Xmas Tree
28314,134411,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,711 Franklin St,1.0,Sidewalk: Curb side : Cutout,Private,,18,Width 4ft,37.78118066,-122.4222516,Platanus x hispanica ,Sycamore: London Plane
28321,456,DPW Maintained,Pittosporum undulatum :: Victorian Box,740x 23rd Ave,11.0,Median : Cutout,DPW,,8,,37.77373293,-122.4821301,Pittosporum undulatum ,Victorian Box
28328,182899,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2710 Sloat Blvd,4.0,Sidewalk: Curb side : Cutout,Private,,5,Width 0ft,37.73563851,-122.5039485,Metrosideros excelsa ,New Zealand Xmas Tree
28330,229021,DPW Maintained,Lophostemon confertus :: Brisbane Box,299 Valencia St,1.0,Sidewalk: Curb side : Cutout,Private,,4,Width 2ft,37.76827348,-122.422091,Lophostemon confertus ,Brisbane Box
28331,18863,DPW Maintained,Pittosporum undulatum :: Victorian Box,2224 Sacramento St,1.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.79038143,-122.4302568,Pittosporum undulatum ,Victorian Box
28334,14135,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1649 Market St,1.0,Sidewalk: Curb side : Cutout,DPW,,12,4X4,37.7734586,-122.4211916,Platanus x hispanica ,Sycamore: London Plane
28337,228732,DPW Maintained,Lophostemon confertus :: Brisbane Box,3700 17th St,12.0,Sidewalk: Curb side : Cutout,Private,,11,Width 3ft,37.76288457,-122.4296352,Lophostemon confertus ,Brisbane Box
28341,10673,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1099X Hayes St,3.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.77540195,-122.4341144,Metrosideros excelsa ,New Zealand Xmas Tree
28343,22729,DPW Maintained,Pittosporum undulatum :: Victorian Box,1560 Turk St,1.0,Sidewalk: Curb side : Cutout,DPW,6/16/03 0:00,6,3X3,37.78064821,-122.4346988,Pittosporum undulatum ,Victorian Box
28347,135315,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,33x Battery St,5.0,Median : Yard,DPW,,6,,37.79111618,-122.3993912,Platanus x hispanica ,Sycamore: London Plane
28348,9586,DPW Maintained,Pittosporum undulatum :: Victorian Box,1291 Golden Gate Ave,8.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.7795468,-122.4317602,Pittosporum undulatum ,Victorian Box
28351,25626,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,800 The Embarcadero,12.0,Sidewalk: Curb side : Cutout,Port,12/18/00 0:00,12,4X4,37.79268218,-122.3915215,Platanus x hispanica ,Sycamore: London Plane
28352,178492,DPW Maintained,Pittosporum undulatum :: Victorian Box,151 London St,3.0,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.72604488,-122.4326291,Pittosporum undulatum ,Victorian Box
28354,90446,DPW Maintained,Pittosporum undulatum :: Victorian Box,5 Otis St,3.0,Sidewalk: Curb side : Cutout,DPW,4/25/08 0:00,3,3x3,37.77295204,-122.4187294,Pittosporum undulatum ,Victorian Box
28356,193975,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,599 Keith St,15.0,Sidewalk: Curb side : Cutout,Private,,11,Width 3ft,37.73778277,-122.3817003,Metrosideros excelsa ,New Zealand Xmas Tree
28365,140772,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,55 TERRA VISTA AVE,3.0,Sidewalk: Curb side : Cutout,Private,,5,Width 0ft,37.78143549,-122.4426412,Metrosideros excelsa ,New Zealand Xmas Tree
28368,235628,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3075 22nd St,1.0,Sidewalk: Curb side : Cutout,Private,,11,Width 3ft,37.75553871,-122.4159401,Platanus x hispanica ,Sycamore: London Plane
28371,182841,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1211 Noriega St,3.0,Sidewalk: Curb side : Cutout,Private,,20,Width 0ft,37.75416099,-122.4766703,Metrosideros excelsa ,New Zealand Xmas Tree
28375,151902,DPW Maintained,Pittosporum undulatum :: Victorian Box,1875 Mission St,2.0,Sidewalk: Curb side : Cutout,DPW,12/2/17 0:00,3,Width 3ft,37.76705142,-122.4197606,Pittosporum undulatum ,Victorian Box
28379,234978,DPW Maintained,Pittosporum undulatum :: Victorian Box,4353 24th St,2.0,Sidewalk: Curb side : Cutout,Private,,15,Width 3ft,37.75088829,-122.4397418,Pittosporum undulatum ,Victorian Box
28401,184338,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1300 Sunset Blvd,1.0,Sidewalk: Curb side : Yard,Private,,16,Width 0ft,37.76115087,-122.4956084,Metrosideros excelsa ,New Zealand Xmas Tree
28409,131329,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3700 Fillmore St,1.0,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.80471186,-122.4369588,Metrosideros excelsa ,New Zealand Xmas Tree
28423,195272,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,615 Market St,2.0,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.78894527,-122.401625,Platanus x hispanica ,Sycamore: London Plane
28432,9145,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5923 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,Private,,12,3X3,37.7800283,-122.4830362,Metrosideros excelsa ,New Zealand Xmas Tree
28436,112511,DPW Maintained,Lophostemon confertus :: Brisbane Box,699x WILLOW ST,3.0,Sidewalk: Curb side : Cutout,Housing Authority,8/8/15 15:37,3,2x2,37.78219468,-122.4283591,Lophostemon confertus ,Brisbane Box
28440,141972,DPW Maintained,Pittosporum undulatum :: Victorian Box,612 FULTON ST,1.0,Sidewalk: Curb side : Cutout,Private,,9,Width 0ft,37.77835209,-122.42708,Pittosporum undulatum ,Victorian Box
28443,132796,DPW Maintained,Pittosporum undulatum :: Victorian Box,2649 Clay St,1.0,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.79032646,-122.4366891,Pittosporum undulatum ,Victorian Box
28444,209,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2924 19th Ave,2.0,Sidewalk: Curb side : Cutout,DPW,,16,3x3,37.73398968,-122.4749173,Metrosideros excelsa ,New Zealand Xmas Tree
28450,192584,DPW Maintained,Lophostemon confertus :: Brisbane Box,223 09th St,1.0,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.77474077,-122.412697,Lophostemon confertus ,Brisbane Box
28452,23401,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1699 Van Ness Ave,1.0,Sidewalk: Curb side : Cutout,DPW,,10,3X3,37.79102065,-122.4226973,Platanus x hispanica ,Sycamore: London Plane
28460,32096,DPW Maintained,Lophostemon confertus :: Brisbane Box,165 Hancock St,1.0,Sidewalk: Curb side : Cutout,Private,8/9/95 0:00,15,,37.76021158,-122.4319222,Lophostemon confertus ,Brisbane Box
28467,186528,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1501 Sunset Blvd,9.0,Sidewalk: Curb side : Yard,Private,,3,Width 0ft,37.75750452,-122.4956564,Metrosideros excelsa ,New Zealand Xmas Tree
28469,133349,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2154 Filbert St,1.0,Sidewalk: Curb side : Cutout,Private,,15,Width 4ft,37.79818178,-122.4349516,Platanus x hispanica ,Sycamore: London Plane
28478,2867,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1383 California St,1.0,Sidewalk: Curb side : Cutout,DPW,,45,3X3,37.79073229,-122.4168893,Platanus x hispanica ,Sycamore: London Plane
28488,195390,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,200 Howard St,1.0,Sidewalk: Curb side : Cutout,Private,,9,Width 4ft,37.78986768,-122.394519,Platanus x hispanica ,Sycamore: London Plane
28491,131679,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,613 Sansome St,4.0,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.79597575,-122.4018258,Metrosideros excelsa ,New Zealand Xmas Tree
28497,135078,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1401 The Embarcadero,36.0,Sidewalk: Curb side : Yard,Private,,7,Width 5ft,37.80797837,-122.4084411,Platanus x hispanica ,Sycamore: London Plane
28498,234067,DPW Maintained,Pittosporum undulatum :: Victorian Box,1450 Utah St,4.0,Sidewalk: Curb side : Cutout,Private,,12,Width 4ft,37.75160135,-122.4051178,Pittosporum undulatum ,Victorian Box
28506,228582,DPW Maintained,Lophostemon confertus :: Brisbane Box,3380 20th St,1.0,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.75884664,-122.4164787,Lophostemon confertus ,Brisbane Box
28515,16050,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,209X Monterey Blvd,2.0,Sidewalk: Curb side : Cutout,Private,8/17/93 0:00,6,3X3,37.73147087,-122.4399303,Metrosideros excelsa ,New Zealand Xmas Tree
28517,211914,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,170 San Anselmo Ave,2.0,Sidewalk: Curb side : Yard,Private,,1,Width 8ft,37.7358892,-122.4648537,Platanus x hispanica ,Sycamore: London Plane
28526,45076,DPW Maintained,Pittosporum undulatum :: Victorian Box,2370 28th Ave,1.0,Sidewalk: Curb side : Cutout,Private,5/8/01 0:00,4,,37.74320776,-122.4852964,Pittosporum undulatum ,Victorian Box
28530,234109,DPW Maintained,Pittosporum undulatum :: Victorian Box,3541 18th St,3.0,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.76158072,-122.422541,Pittosporum undulatum ,Victorian Box
28537,235497,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,4843 17th St,1.0,Sidewalk: Curb side : Cutout,Private,,16,Width 3ft,37.76154468,-122.4498653,Platanus x hispanica ,Sycamore: London Plane
28539,134029,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2504 Pacific Ave,1.0,Sidewalk: Curb side : Cutout,Private,,12,Width 4ft,37.79316436,-122.4367278,Platanus x hispanica ,Sycamore: London Plane
28545,100757,Undocumented,Lophostemon confertus :: Brisbane Box,700X Brannan St,6.0,Sidewalk: Curb side : Cutout,Private,,4,3x3,37.77483496,-122.4010465,Lophostemon confertus ,Brisbane Box
28547,109556,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,300x Van Ness Ave,12.0,Sidewalk: Curb side : Cutout,Private,,4,3x3,37.7793999,-122.4199296,Platanus x hispanica ,Sycamore: London Plane
28549,212758,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,625 Quintara St,2.0,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.74872809,-122.472218,Platanus x hispanica ,Sycamore: London Plane
28559,24466,Permitted Site,Lophostemon confertus :: Brisbane Box,13X Noe St,2.0,Sidewalk: Curb side : Cutout,Private,,12,3X3,37.76893516,-122.4334622,Lophostemon confertus ,Brisbane Box
28560,42655,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2535 40th Ave,1.0,Sidewalk: Curb side : Cutout,Private,6/26/00 0:00,7,,37.74003966,-122.498126,Metrosideros excelsa ,New Zealand Xmas Tree
28563,27903,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,33.0,Sidewalk: Curb side : Cutout,Port,1/31/01 0:00,12,,37.78216322,-122.3885077,Platanus x hispanica ,Sycamore: London Plane
28564,101676,Undocumented,Metrosideros excelsa :: New Zealand Xmas Tree,2X Daniel Burnham Ct,16.0,Sidewalk: Curb side : Cutout,Private,,8,3x3,37.78711002,-122.4218219,Metrosideros excelsa ,New Zealand Xmas Tree
28565,107173,Permitted Site,Pittosporum undulatum :: Victorian Box,750X Minna St,5.0,Sidewalk: Curb side : Cutout,Private,10/25/14 11:39,3,3x3,37.77644068,-122.4134586,Pittosporum undulatum ,Victorian Box
28566,139310,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1333 GOUGH ST,3.0,Sidewalk: Curb side : Cutout,Private,,14,Width 0ft,37.78589235,-122.4248779,Platanus x hispanica ,Sycamore: London Plane
28570,1183,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3008 Alemany Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,,25,3X3,37.71120721,-122.4534108,Metrosideros excelsa ,New Zealand Xmas Tree
28572,134657,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1201 Sacramento St,19.0,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.79248233,-122.4128303,Platanus x hispanica ,Sycamore: London Plane
28576,134288,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2414 Gough St,1.0,Sidewalk: Curb side : Cutout,Private,,27,Width 4ft,37.79584106,-122.4267207,Platanus x hispanica ,Sycamore: London Plane
28579,6530,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1200X Evans Ave,22.0,Median : Cutout,DPW,,12,15,37.73965135,-122.3824842,Platanus x hispanica ,Sycamore: London Plane
28597,23988,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,199 West Portal Ave,3.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.73885885,-122.4678103,Platanus x hispanica ,Sycamore: London Plane
28614,157471,Planning Code 138.1 required,Pittosporum undulatum :: Victorian Box,844 Duncan St,1.0,Sidewalk: Curb side : Cutout,Private,8/22/18 0:00,3,3x3,37.7454716,-122.4388702,Pittosporum undulatum ,Victorian Box
28616,11920,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,620X Keith St,4.0,Sidewalk: Curb side : Cutout,DPW,,18,3X3,37.73725421,-122.3824772,Metrosideros excelsa ,New Zealand Xmas Tree
28618,103222,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1600X 29th Ave,8.0,Sidewalk: Property side : Cutout,Rec/Park,,11,3x4,37.75688922,-122.4873387,Platanus x hispanica ,Sycamore: London Plane
28623,133148,DPW Maintained,Pittosporum undulatum :: Victorian Box,240 Vallejo St,3.0,Sidewalk: Curb side : Pot,Private,,13,Width 10ft,37.799544,-122.4014754,Pittosporum undulatum ,Victorian Box
